"date","year","month","day","8130002"
2010-09-22,2010,9,22,10.859735
2010-09-23,2010,9,23,10.688263
2010-09-24,2010,9,24,12.225388
2010-09-25,2010,9,25,9.0133435
2010-09-26,2010,9,26,10.596839
2010-09-27,2010,9,27,7.2604445
2010-09-28,2010,9,28,9.7677962
2010-09-29,2010,9,29,11.083455
2010-09-30,2010,9,30,5.3515466
2010-10-01,2010,10,1,11.388614
2010-10-02,2010,10,2,15.901707
2010-10-03,2010,10,3,12.728673
2010-10-04,2010,10,4,10.81308
2010-10-05,2010,10,5,10.131596
2010-10-06,2010,10,6,7.2152042
2010-10-07,2010,10,7,14.508036
2010-10-08,2010,10,8,16.579628
2010-10-09,2010,10,9,18.054313
2010-10-10,2010,10,10,20.951562
2010-10-11,2010,10,11,20.065577
2010-10-12,2010,10,12,13.950348
2010-10-13,2010,10,13,11.115848
2010-10-14,2010,10,14,10.289916
2010-10-15,2010,10,15,9.7315885
2010-10-16,2010,10,16,14.627471
2010-10-17,2010,10,17,15.228998
2010-10-18,2010,10,18,12.366815
2010-10-19,2010,10,19,13.87443
2010-10-20,2010,10,20,11.56991
2010-10-21,2010,10,21,13.97787
2010-10-22,2010,10,22,12.392058
2010-10-23,2010,10,23,9.9695668
2010-10-24,2010,10,24,15.623449
2010-10-25,2010,10,25,18.175418
2010-10-26,2010,10,26,16.321166
2010-10-27,2010,10,27,8.8018003
2010-10-28,2010,10,28,6.4667075
2010-10-29,2010,10,29,3.6629571
2010-10-30,2010,10,30,8.8825014
2010-10-31,2010,10,31,16.517957
2010-11-01,2010,11,1,22.108058
2010-11-02,2010,11,2,20.576963
2010-11-03,2010,11,3,13.26574
2010-11-04,2010,11,4,14.644501
2010-11-05,2010,11,5,16.178283
2010-11-06,2010,11,6,16.814157
2010-11-07,2010,11,7,8.4593954
2010-11-08,2010,11,8,6.7010727
2010-11-09,2010,11,9,14.201559
2010-11-10,2010,11,10,18.079862
2010-11-11,2010,11,11,16.617765
2010-11-12,2010,11,12,17.775365
2010-11-13,2010,11,13,15.948032
2010-11-14,2010,11,14,18.240521
2010-11-15,2010,11,15,17.915086
2010-11-16,2010,11,16,18.294757
2010-11-17,2010,11,17,16.685033
2010-11-18,2010,11,18,12.931468
2010-11-19,2010,11,19,11.084994
2010-11-20,2010,11,20,12.915612
2010-11-21,2010,11,21,10.318577
2010-11-22,2010,11,22,17.976989
2010-11-23,2010,11,23,19.315902
2010-11-24,2010,11,24,18.955667
2010-11-25,2010,11,25,17.830756
2010-11-26,2010,11,26,16.996322
2010-11-27,2010,11,27,15.886897
2010-11-28,2010,11,28,15.858265
2010-11-29,2010,11,29,14.016563
2010-11-30,2010,11,30,15.407126
2010-12-01,2010,12,1,12.864915
2010-12-02,2010,12,2,10.33051
2010-12-03,2010,12,3,13.618249
2010-12-04,2010,12,4,16.590789
2010-12-05,2010,12,5,20.320751
2010-12-06,2010,12,6,17.353664
2010-12-07,2010,12,7,11.541552
2010-12-08,2010,12,8,16.380624
2010-12-09,2010,12,9,11.524279
2010-12-10,2010,12,10,9.7068183
2010-12-11,2010,12,11,5.1308636
2010-12-12,2010,12,12,8.258243
2010-12-13,2010,12,13,19.970796
2010-12-14,2010,12,14,18.971938
2010-12-15,2010,12,15,16.739861
2010-12-16,2010,12,16,16.053804
2010-12-17,2010,12,17,12.251001
2010-12-18,2010,12,18,13.536287
2010-12-19,2010,12,19,14.096117
2010-12-20,2010,12,20,21.917196
2010-12-21,2010,12,21,24.771422
2010-12-22,2010,12,22,21.460564
2010-12-23,2010,12,23,15.893898
2010-12-24,2010,12,24,16.612984
2010-12-25,2010,12,25,21.028194
2010-12-26,2010,12,26,20.330099
2010-12-27,2010,12,27,20.142674
2010-12-28,2010,12,28,22.474704
2010-12-29,2010,12,29,21.517462
2010-12-30,2010,12,30,20.44533
2010-12-31,2010,12,31,21.230894
2011-01-01,2011,1,1,22.929144
2011-01-02,2011,1,2,17.823204
2011-01-03,2011,1,3,16.812201
2011-01-04,2011,1,4,15.459396
2011-01-05,2011,1,5,21.813179
2011-01-06,2011,1,6,21.781539
2011-01-07,2011,1,7,18.490545
2011-01-08,2011,1,8,21.00189
2011-01-09,2011,1,9,24.641273
2011-01-10,2011,1,10,21.883216
2011-01-11,2011,1,11,21.141724
2011-01-12,2011,1,12,21.445062
2011-01-13,2011,1,13,17.945934
2011-01-14,2011,1,14,19.6086
2011-01-15,2011,1,15,17.131068
2011-01-16,2011,1,16,12.221002
2011-01-17,2011,1,17,16.921803
2011-01-18,2011,1,18,16.559308
2011-01-19,2011,1,19,16.210193
2011-01-20,2011,1,20,20.719684
2011-01-21,2011,1,21,21.608311
2011-01-22,2011,1,22,25.624061
2011-01-23,2011,1,23,26.223745
2011-01-24,2011,1,24,22.206687
2011-01-25,2011,1,25,20.37579
2011-01-26,2011,1,26,21.279913
2011-01-27,2011,1,27,19.14438
2011-01-28,2011,1,28,24.079728
2011-01-29,2011,1,29,23.393432
2011-01-30,2011,1,30,19.747158
2011-01-31,2011,1,31,17.081209
2011-02-01,2011,2,1,21.055932
2011-02-02,2011,2,2,18.095063
2011-02-03,2011,2,3,16.10841
2011-02-04,2011,2,4,22.031925
2011-02-05,2011,2,5,25.173146
2011-02-06,2011,2,6,21.595241
2011-02-07,2011,2,7,21.891941
2011-02-08,2011,2,8,24.142085
2011-02-09,2011,2,9,21.470923
2011-02-10,2011,2,10,22.608465
2011-02-11,2011,2,11,18.717516
2011-02-12,2011,2,12,13.278174
2011-02-13,2011,2,13,18.883031
2011-02-14,2011,2,14,25.171637
2011-02-15,2011,2,15,21.111708
2011-02-16,2011,2,16,18.062081
2011-02-17,2011,2,17,20.131076
2011-02-18,2011,2,18,24.513582
2011-02-19,2011,2,19,23.341338
2011-02-20,2011,2,20,21.509381
2011-02-21,2011,2,21,21.144895
2011-02-22,2011,2,22,19.067229
2011-02-23,2011,2,23,19.187129
2011-02-24,2011,2,24,19.467208
2011-02-25,2011,2,25,20.558254
2011-02-26,2011,2,26,22.016127
2011-02-27,2011,2,27,23.530094
2011-02-28,2011,2,28,23.169145
2011-03-01,2011,3,1,24.009738
2011-03-02,2011,3,2,20.023866
2011-03-03,2011,3,3,23.878018
2011-03-04,2011,3,4,24.129626
2011-03-05,2011,3,5,22.423564
2011-03-06,2011,3,6,20.139909
2011-03-07,2011,3,7,21.712479
2011-03-08,2011,3,8,22.769727
2011-03-09,2011,3,9,19.711715
2011-03-10,2011,3,10,18.93345
2011-03-11,2011,3,11,14.295269
2011-03-12,2011,3,12,10.257532
2011-03-13,2011,3,13,16.181824
2011-03-14,2011,3,14,12.740775
2011-03-15,2011,3,15,11.88507
2011-03-16,2011,3,16,16.741235
2011-03-17,2011,3,17,14.438084
2011-03-18,2011,3,18,21.871368
2011-03-19,2011,3,19,21.039358
2011-03-20,2011,3,20,19.684906
2011-03-21,2011,3,21,16.750232
2011-03-22,2011,3,22,14.652807
2011-03-23,2011,3,23,17.022054
2011-03-24,2011,3,24,20.037751
2011-03-25,2011,3,25,13.278032
2011-03-26,2011,3,26,12.875953
2011-03-27,2011,3,27,14.54729
2011-03-28,2011,3,28,19.851539
2011-03-29,2011,3,29,19.331339
2011-03-30,2011,3,30,18.535963
2011-03-31,2011,3,31,16.716935
2011-04-01,2011,4,1,19.420339
2011-04-02,2011,4,2,19.982959
2011-04-03,2011,4,3,17.660842
2011-04-04,2011,4,4,18.523052
2011-04-05,2011,4,5,23.927017
2011-04-06,2011,4,6,18.612988
2011-04-07,2011,4,7,19.999876
2011-04-08,2011,4,8,24.622957
2011-04-09,2011,4,9,21.389204
2011-04-10,2011,4,10,17.346807
2011-04-11,2011,4,11,17.538557
2011-04-12,2011,4,12,12.570055
2011-04-13,2011,4,13,8.4444265
2011-04-14,2011,4,14,9.7789071
2011-04-15,2011,4,15,10.399032
2011-04-16,2011,4,16,10.418648
2011-04-17,2011,4,17,12.361583
2011-04-18,2011,4,18,19.33713
2011-04-19,2011,4,19,15.172502
2011-04-20,2011,4,20,14.162813
2011-04-21,2011,4,21,11.450319
2011-04-22,2011,4,22,6.1342507
2011-04-23,2011,4,23,12.568152
2011-04-24,2011,4,24,13.774737
2011-04-25,2011,4,25,17.345486
2011-04-26,2011,4,26,16.42537
2011-04-27,2011,4,27,15.094931
2011-04-28,2011,4,28,10.788102
2011-04-29,2011,4,29,11.827935
2011-04-30,2011,4,30,14.253885
2011-05-01,2011,5,1,15.372313
2011-05-02,2011,5,2,16.642328
2011-05-03,2011,5,3,16.425036
2011-05-04,2011,5,4,19.06107
2011-05-05,2011,5,5,18.348722
2011-05-06,2011,5,6,17.956457
2011-05-07,2011,5,7,15.287601
2011-05-08,2011,5,8,17.858707
2011-05-09,2011,5,9,16.325444
2011-05-10,2011,5,10,12.005739
2011-05-11,2011,5,11,14.613834
2011-05-12,2011,5,12,16.57419
2011-05-13,2011,5,13,16.721499
2011-05-14,2011,5,14,17.799259
2011-05-15,2011,5,15,14.943653
2011-05-16,2011,5,16,12.371736
2011-05-17,2011,5,17,13.961349
2011-05-18,2011,5,18,12.653719
2011-05-19,2011,5,19,7.8979593
2011-05-20,2011,5,20,7.9152476
2011-05-21,2011,5,21,5.9435864
2011-05-22,2011,5,22,7.9967664
2011-05-23,2011,5,23,10.938066
2011-05-24,2011,5,24,7.6351986
2011-05-25,2011,5,25,12.545156
2011-05-26,2011,5,26,13.703447
2011-05-27,2011,5,27,12.333661
2011-05-28,2011,5,28,12.614588
2011-05-29,2011,5,29,12.57683
2011-05-30,2011,5,30,12.137066
2011-05-31,2011,5,31,15.004204
2011-06-01,2011,6,1,11.945756
2011-06-02,2011,6,2,10.336645
2011-06-03,2011,6,3,12.324279
2011-06-04,2011,6,4,10.209379
2011-06-05,2011,6,5,9.110287
2011-06-06,2011,6,6,7.2340245
2011-06-07,2011,6,7,6.6502274
2011-06-08,2011,6,8,6.2206012
2011-06-09,2011,6,9,8.5131622
2011-06-10,2011,6,10,10.777882
2011-06-11,2011,6,11,8.2068572
2011-06-12,2011,6,12,8.0247748
2011-06-13,2011,6,13,10.993647
2011-06-14,2011,6,14,8.434883
2011-06-15,2011,6,15,6.5854691
2011-06-16,2011,6,16,5.684861
2011-06-17,2011,6,17,7.7877745
2011-06-18,2011,6,18,5.5487063
2011-06-19,2011,6,19,5.1106152
2011-06-20,2011,6,20,8.5231567
2011-06-21,2011,6,21,6.0521226
2011-06-22,2011,6,22,6.6969686
2011-06-23,2011,6,23,7.1248106
2011-06-24,2011,6,24,5.1967906
2011-06-25,2011,6,25,6.5253661
2011-06-26,2011,6,26,10.011769
2011-06-27,2011,6,27,11.229007
2011-06-28,2011,6,28,8.042989
2011-06-29,2011,6,29,4.9337037
2011-06-30,2011,6,30,0.85092859
2011-07-01,2011,7,1,2.4740618
2011-07-02,2011,7,2,2.2595095
2011-07-03,2011,7,3,6.9656171
2011-07-04,2011,7,4,9.0220967
2011-07-05,2011,7,5,9.6627414
2011-07-06,2011,7,6,10.116962
2011-07-07,2011,7,7,13.209876
2011-07-08,2011,7,8,13.826652
2011-07-09,2011,7,9,7.2000131
2011-07-10,2011,7,10,10.934199
2011-07-11,2011,7,11,6.5403175
2011-07-12,2011,7,12,7.3427825
2011-07-13,2011,7,13,7.7886939
2011-07-14,2011,7,14,4.0073001
2011-07-15,2011,7,15,1.0917143
2011-07-16,2011,7,16,0.74345596
2011-07-17,2011,7,17,0.68490598
2011-07-18,2011,7,18,1.8980084
2011-07-19,2011,7,19,5.3544688
2011-07-20,2011,7,20,4.1220217
2011-07-21,2011,7,21,6.3472139
2011-07-22,2011,7,22,11.640582
2011-07-23,2011,7,23,13.076608
2011-07-24,2011,7,24,7.8109776
2011-07-25,2011,7,25,3.5466364
2011-07-26,2011,7,26,8.3995028
2011-07-27,2011,7,27,4.5349088
2011-07-28,2011,7,28,3.34994
2011-07-29,2011,7,29,2.826633
2011-07-30,2011,7,30,3.0559231
2011-07-31,2011,7,31,5.9718377
2011-08-01,2011,8,1,2.196048
2011-08-02,2011,8,2,1.449987
2011-08-03,2011,8,3,7.2591876
2011-08-04,2011,8,4,2.4770105
2011-08-05,2011,8,5,2.2505687
2011-08-06,2011,8,6,2.9124698
2011-08-07,2011,8,7,5.3834049
2011-08-08,2011,8,8,9.858976
2011-08-09,2011,8,9,7.7838654
2011-08-10,2011,8,10,6.2177552
2011-08-11,2011,8,11,5.0467519
2011-08-12,2011,8,12,4.6988526
2011-08-13,2011,8,13,6.2898099
2011-08-14,2011,8,14,7.32723
2011-08-15,2011,8,15,3.8174152
2011-08-16,2011,8,16,1.7800117
2011-08-17,2011,8,17,1.4056365
2011-08-18,2011,8,18,2.9437595
2011-08-19,2011,8,19,5.2164106
2011-08-20,2011,8,20,7.9101464
2011-08-21,2011,8,21,10.063435
2011-08-22,2011,8,22,8.6654434
2011-08-23,2011,8,23,8.3980546
2011-08-24,2011,8,24,6.5869398
2011-08-25,2011,8,25,8.1685645
2011-08-26,2011,8,26,8.0286085
2011-08-27,2011,8,27,4.1926906
2011-08-28,2011,8,28,2.7023092
2011-08-29,2011,8,29,2.0849299
2011-08-30,2011,8,30,7.5854449
2011-08-31,2011,8,31,14.369452
2011-09-01,2011,9,1,10.084476
2011-09-02,2011,9,2,5.8736306
2011-09-03,2011,9,3,4.4250456
2011-09-04,2011,9,4,3.0083147
2011-09-05,2011,9,5,5.1429771
2011-09-06,2011,9,6,7.1832141
2011-09-07,2011,9,7,7.688054
2011-09-08,2011,9,8,5.2933932
2011-09-09,2011,9,9,6.4735876
2011-09-10,2011,9,10,9.94112
2011-09-11,2011,9,11,13.031115
2011-09-12,2011,9,12,14.77884
2011-09-13,2011,9,13,16.948894
2011-09-14,2011,9,14,13.521181
2011-09-15,2011,9,15,12.562741
2011-09-16,2011,9,16,5.2502836
2011-09-17,2011,9,17,13.694748
2011-09-18,2011,9,18,14.869754
2011-09-19,2011,9,19,15.166149
2011-09-20,2011,9,20,16.492245
2011-09-21,2011,9,21,15.911053
2011-09-22,2011,9,22,10.617477
2011-09-23,2011,9,23,14.954566
2011-09-24,2011,9,24,13.675903
2011-09-25,2011,9,25,14.514144
2011-09-26,2011,9,26,18.217126
2011-09-27,2011,9,27,16.207399
2011-09-28,2011,9,28,8.5193526
2011-09-29,2011,9,29,11.67946
2011-09-30,2011,9,30,12.216088
2011-10-01,2011,10,1,10.405991
2011-10-02,2011,10,2,16.676993
2011-10-03,2011,10,3,14.139142
2011-10-04,2011,10,4,10.158808
2011-10-05,2011,10,5,13.754657
2011-10-06,2011,10,6,8.5402469
2011-10-07,2011,10,7,6.8639954
2011-10-08,2011,10,8,7.9509225
2011-10-09,2011,10,9,11.800825
2011-10-10,2011,10,10,8.2270511
2011-10-11,2011,10,11,6.4368878
2011-10-12,2011,10,12,5.1832839
2011-10-13,2011,10,13,10.792979
2011-10-14,2011,10,14,10.250924
2011-10-15,2011,10,15,9.6113768
2011-10-16,2011,10,16,10.01446
2011-10-17,2011,10,17,10.097559
2011-10-18,2011,10,18,13.809954
2011-10-19,2011,10,19,17.055896
2011-10-20,2011,10,20,17.212096
2011-10-21,2011,10,21,12.972704
2011-10-22,2011,10,22,14.973591
2011-10-23,2011,10,23,15.027897
2011-10-24,2011,10,24,12.099364
2011-10-25,2011,10,25,14.286583
2011-10-26,2011,10,26,16.046841
2011-10-27,2011,10,27,11.522546
2011-10-28,2011,10,28,11.119238
2011-10-29,2011,10,29,14.463837
2011-10-30,2011,10,30,19.771349
2011-10-31,2011,10,31,19.077557
2011-11-01,2011,11,1,13.053467
2011-11-02,2011,11,2,15.641807
2011-11-03,2011,11,3,15.195824
2011-11-04,2011,11,4,14.528496
2011-11-05,2011,11,5,17.898494
2011-11-06,2011,11,6,17.635995
2011-11-07,2011,11,7,15.389922
2011-11-08,2011,11,8,9.9056339
2011-11-09,2011,11,9,6.392629
2011-11-10,2011,11,10,14.781751
2011-11-11,2011,11,11,18.274614
2011-11-12,2011,11,12,17.887987
2011-11-13,2011,11,13,15.161911
2011-11-14,2011,11,14,19.604244
2011-11-15,2011,11,15,19.034678
2011-11-16,2011,11,16,17.38916
2011-11-17,2011,11,17,15.405133
2011-11-18,2011,11,18,12.013468
2011-11-19,2011,11,19,11.501906
2011-11-20,2011,11,20,10.684248
2011-11-21,2011,11,21,13.68116
2011-11-22,2011,11,22,17.767781
2011-11-23,2011,11,23,12.358622
2011-11-24,2011,11,24,16.091774
2011-11-25,2011,11,25,18.116089
2011-11-26,2011,11,26,19.754333
2011-11-27,2011,11,27,15.148251
2011-11-28,2011,11,28,19.167668
2011-11-29,2011,11,29,20.023369
2011-11-30,2011,11,30,23.092213
2011-12-01,2011,12,1,21.3538
2011-12-02,2011,12,2,15.992465
2011-12-03,2011,12,3,14.165183
2011-12-04,2011,12,4,16.755257
2011-12-05,2011,12,5,20.887903
2011-12-06,2011,12,6,22.808623
2011-12-07,2011,12,7,21.955193
2011-12-08,2011,12,8,21.88522
2011-12-09,2011,12,9,20.630174
2011-12-10,2011,12,10,16.784393
2011-12-11,2011,12,11,16.81662
2011-12-12,2011,12,12,21.140741
2011-12-13,2011,12,13,24.404762
2011-12-14,2011,12,14,23.447308
2011-12-15,2011,12,15,21.991517
2011-12-16,2011,12,16,21.328225
2011-12-17,2011,12,17,21.883574
2011-12-18,2011,12,18,20.081242
2011-12-19,2011,12,19,18.286029
2011-12-20,2011,12,20,16.742169
2011-12-21,2011,12,21,14.891876
2011-12-22,2011,12,22,15.194683
2011-12-23,2011,12,23,19.144179
2011-12-24,2011,12,24,23.166293
2011-12-25,2011,12,25,23.872791
2011-12-26,2011,12,26,24.17938
2011-12-27,2011,12,27,25.648678
2011-12-28,2011,12,28,25.137119
2011-12-29,2011,12,29,24.467609
2011-12-30,2011,12,30,25.498527
2011-12-31,2011,12,31,23.887314
2012-01-01,2012,1,1,29.622348
2012-01-02,2012,1,2,26.742904
2012-01-03,2012,1,3,26.106041
2012-01-04,2012,1,4,25.206822
2012-01-05,2012,1,5,25.261528
2012-01-06,2012,1,6,24.333481
2012-01-07,2012,1,7,20.45812
2012-01-08,2012,1,8,17.765607
2012-01-09,2012,1,9,15.328704
2012-01-10,2012,1,10,16.003442
2012-01-11,2012,1,11,20.827858
2012-01-12,2012,1,12,27.656749
2012-01-13,2012,1,13,26.440088
2012-01-14,2012,1,14,22.759214
2012-01-15,2012,1,15,22.406088
2012-01-16,2012,1,16,21.188527
2012-01-17,2012,1,17,20.259442
2012-01-18,2012,1,18,23.742289
2012-01-19,2012,1,19,23.205347
2012-01-20,2012,1,20,20.115041
2012-01-21,2012,1,21,18.108391
2012-01-22,2012,1,22,18.178881
2012-01-23,2012,1,23,15.496398
2012-01-24,2012,1,24,20.374187
2012-01-25,2012,1,25,22.623316
2012-01-26,2012,1,26,22.816857
2012-01-27,2012,1,27,21.389964
2012-01-28,2012,1,28,18.776765
2012-01-29,2012,1,29,17.744228
2012-01-30,2012,1,30,16.350238
2012-01-31,2012,1,31,18.301711
2012-02-01,2012,2,1,21.066634
2012-02-02,2012,2,2,22.104254
2012-02-03,2012,2,3,21.728139
2012-02-04,2012,2,4,19.922676
2012-02-05,2012,2,5,20.980066
2012-02-06,2012,2,6,23.244906
2012-02-07,2012,2,7,19.425454
2012-02-08,2012,2,8,21.428428
2012-02-09,2012,2,9,25.874207
2012-02-10,2012,2,10,26.790004
2012-02-11,2012,2,11,26.020105
2012-02-12,2012,2,12,22.591545
2012-02-13,2012,2,13,19.238392
2012-02-14,2012,2,14,19.31136
2012-02-15,2012,2,15,19.483528
2012-02-16,2012,2,16,20.265184
2012-02-17,2012,2,17,19.291246
2012-02-18,2012,2,18,14.648566
2012-02-19,2012,2,19,18.053651
2012-02-20,2012,2,20,18.337167
2012-02-21,2012,2,21,20.039396
2012-02-22,2012,2,22,19.527688
2012-02-23,2012,2,23,20.949871
2012-02-24,2012,2,24,16.972006
2012-02-25,2012,2,25,14.336705
2012-02-26,2012,2,26,18.584208
2012-02-27,2012,2,27,15.857966
2012-02-28,2012,2,28,13.759218
2012-02-29,2012,2,29,13.472189
2012-03-01,2012,3,1,19.289915
2012-03-02,2012,3,2,18.529871
2012-03-03,2012,3,3,20.495001
2012-03-04,2012,3,4,20.424838
2012-03-05,2012,3,5,15.666665
2012-03-06,2012,3,6,17.890395
2012-03-07,2012,3,7,23.290082
2012-03-08,2012,3,8,25.333661
2012-03-09,2012,3,9,20.335496
2012-03-10,2012,3,10,23.500425
2012-03-11,2012,3,11,17.178016
2012-03-12,2012,3,12,17.268398
2012-03-13,2012,3,13,20.887064
2012-03-14,2012,3,14,25.772082
2012-03-15,2012,3,15,25.844471
2012-03-16,2012,3,16,22.16299
2012-03-17,2012,3,17,18.449044
2012-03-18,2012,3,18,18.701862
2012-03-19,2012,3,19,16.401479
2012-03-20,2012,3,20,18.364082
2012-03-21,2012,3,21,19.344955
2012-03-22,2012,3,22,20.878634
2012-03-23,2012,3,23,20.4809
2012-03-24,2012,3,24,18.215027
2012-03-25,2012,3,25,18.369674
2012-03-26,2012,3,26,20.262642
2012-03-27,2012,3,27,24.253161
2012-03-28,2012,3,28,20.948869
2012-03-29,2012,3,29,22.927512
2012-03-30,2012,3,30,23.610756
2012-03-31,2012,3,31,25.632173
2012-04-01,2012,4,1,21.386103
2012-04-02,2012,4,2,22.653941
2012-04-03,2012,4,3,19.988315
2012-04-04,2012,4,4,12.197801
2012-04-05,2012,4,5,13.508683
2012-04-06,2012,4,6,17.552814
2012-04-07,2012,4,7,15.16477
2012-04-08,2012,4,8,16.848014
2012-04-09,2012,4,9,15.100384
2012-04-10,2012,4,10,15.964476
2012-04-11,2012,4,11,19.710407
2012-04-12,2012,4,12,19.008349
2012-04-13,2012,4,13,12.98731
2012-04-14,2012,4,14,14.702561
2012-04-15,2012,4,15,14.598339
2012-04-16,2012,4,16,14.127524
2012-04-17,2012,4,17,16.430024
2012-04-18,2012,4,18,15.781778
2012-04-19,2012,4,19,18.663081
2012-04-20,2012,4,20,19.12906
2012-04-21,2012,4,21,19.728311
2012-04-22,2012,4,22,18.616849
2012-04-23,2012,4,23,17.782992
2012-04-24,2012,4,24,15.226287
2012-04-25,2012,4,25,13.536156
2012-04-26,2012,4,26,11.03088
2012-04-27,2012,4,27,7.7272263
2012-04-28,2012,4,28,7.8353428
2012-04-29,2012,4,29,13.050367
2012-04-30,2012,4,30,14.858361
2012-05-01,2012,5,1,14.198742
2012-05-02,2012,5,2,14.470785
2012-05-03,2012,5,3,17.325273
2012-05-04,2012,5,4,18.863749
2012-05-05,2012,5,5,19.151707
2012-05-06,2012,5,6,13.563696
2012-05-07,2012,5,7,16.513218
2012-05-08,2012,5,8,14.728698
2012-05-09,2012,5,9,11.029318
2012-05-10,2012,5,10,10.025673
2012-05-11,2012,5,11,13.340527
2012-05-12,2012,5,12,14.258843
2012-05-13,2012,5,13,11.704605
2012-05-14,2012,5,14,14.655031
2012-05-15,2012,5,15,10.531919
2012-05-16,2012,5,16,8.5511139
2012-05-17,2012,5,17,6.735871
2012-05-18,2012,5,18,10.070111
2012-05-19,2012,5,19,9.754838
2012-05-20,2012,5,20,10.771754
2012-05-21,2012,5,21,10.929269
2012-05-22,2012,5,22,10.272261
2012-05-23,2012,5,23,12.266816
2012-05-24,2012,5,24,14.389072
2012-05-25,2012,5,25,9.9149068
2012-05-26,2012,5,26,10.365028
2012-05-27,2012,5,27,9.9537915
2012-05-28,2012,5,28,11.027854
2012-05-29,2012,5,29,11.258935
2012-05-30,2012,5,30,13.603142
2012-05-31,2012,5,31,14.659305
2012-06-01,2012,6,1,11.390728
2012-06-02,2012,6,2,10.348254
2012-06-03,2012,6,3,6.7316477
2012-06-04,2012,6,4,7.8716671
2012-06-05,2012,6,5,6.0296229
2012-06-06,2012,6,6,9.8991068
2012-06-07,2012,6,7,13.343017
2012-06-08,2012,6,8,14.087713
2012-06-09,2012,6,9,13.049661
2012-06-10,2012,6,10,12.028874
2012-06-11,2012,6,11,10.083265
2012-06-12,2012,6,12,8.7223979
2012-06-13,2012,6,13,8.3531063
2012-06-14,2012,6,14,9.7828328
2012-06-15,2012,6,15,10.782441
2012-06-16,2012,6,16,10.130917
2012-06-17,2012,6,17,8.1814994
2012-06-18,2012,6,18,7.5953267
2012-06-19,2012,6,19,6.661506
2012-06-20,2012,6,20,5.6988681
2012-06-21,2012,6,21,6.0763742
2012-06-22,2012,6,22,7.3868364
2012-06-23,2012,6,23,9.8747164
2012-06-24,2012,6,24,10.45758
2012-06-25,2012,6,25,13.756645
2012-06-26,2012,6,26,13.158541
2012-06-27,2012,6,27,7.5964022
2012-06-28,2012,6,28,7.7488263
2012-06-29,2012,6,29,7.1962827
2012-06-30,2012,6,30,7.2018199
2012-07-01,2012,7,1,4.3460408
2012-07-02,2012,7,2,2.0081236
2012-07-03,2012,7,3,2.723669
2012-07-04,2012,7,4,-0.038356458
2012-07-05,2012,7,5,0.21669759
2012-07-06,2012,7,6,2.4935588
2012-07-07,2012,7,7,6.2208807
2012-07-08,2012,7,8,6.9377007
2012-07-09,2012,7,9,5.2330183
2012-07-10,2012,7,10,4.9754254
2012-07-11,2012,7,11,3.8714202
2012-07-12,2012,7,12,7.5940412
2012-07-13,2012,7,13,11.297015
2012-07-14,2012,7,14,9.4324277
2012-07-15,2012,7,15,9.4993432
2012-07-16,2012,7,16,12.525066
2012-07-17,2012,7,17,16.057866
2012-07-18,2012,7,18,16.138482
2012-07-19,2012,7,19,13.173014
2012-07-20,2012,7,20,8.4317427
2012-07-21,2012,7,21,7.4574966
2012-07-22,2012,7,22,7.0536246
2012-07-23,2012,7,23,4.959707
2012-07-24,2012,7,24,7.3491912
2012-07-25,2012,7,25,8.8298447
2012-07-26,2012,7,26,8.0596899
2012-07-27,2012,7,27,9.2591485
2012-07-28,2012,7,28,6.3813487
2012-07-29,2012,7,29,7.9482811
2012-07-30,2012,7,30,10.896873
2012-07-31,2012,7,31,9.5197893
2012-08-01,2012,8,1,4.9130238
2012-08-02,2012,8,2,4.715364
2012-08-03,2012,8,3,6.3958133
2012-08-04,2012,8,4,9.273469
2012-08-05,2012,8,5,9.1773416
2012-08-06,2012,8,6,5.9605784
2012-08-07,2012,8,7,7.2034888
2012-08-08,2012,8,8,13.781767
2012-08-09,2012,8,9,11.445312
2012-08-10,2012,8,10,8.4259667
2012-08-11,2012,8,11,6.468308
2012-08-12,2012,8,12,5.1363868
2012-08-13,2012,8,13,7.6458131
2012-08-14,2012,8,14,5.3324361
2012-08-15,2012,8,15,7.4566892
2012-08-16,2012,8,16,7.4798197
2012-08-17,2012,8,17,7.5702672
2012-08-18,2012,8,18,7.762677
2012-08-19,2012,8,19,5.3309635
2012-08-20,2012,8,20,11.151951
2012-08-21,2012,8,21,6.9436679
2012-08-22,2012,8,22,2.1366377
2012-08-23,2012,8,23,2.7723123
2012-08-24,2012,8,24,3.4529686
2012-08-25,2012,8,25,6.4359953
2012-08-26,2012,8,26,10.47282
2012-08-27,2012,8,27,14.444229
2012-08-28,2012,8,28,13.651309
2012-08-29,2012,8,29,11.862522
2012-08-30,2012,8,30,12.70542
2012-08-31,2012,8,31,13.419978
2012-09-01,2012,9,1,15.554787
2012-09-02,2012,9,2,18.407404
2012-09-03,2012,9,3,12.733951
2012-09-04,2012,9,4,9.3357125
2012-09-05,2012,9,5,15.638119
2012-09-06,2012,9,6,11.770816
2012-09-07,2012,9,7,12.020091
2012-09-08,2012,9,8,12.686174
2012-09-09,2012,9,9,14.651628
2012-09-10,2012,9,10,14.38621
2012-09-11,2012,9,11,12.576112
2012-09-12,2012,9,12,15.79185
2012-09-13,2012,9,13,15.09363
2012-09-14,2012,9,14,10.968153
2012-09-15,2012,9,15,9.0901303
2012-09-16,2012,9,16,7.3382952
